"State Office","Divisional Office","Sales Area","RO Code","RO Name","DRC (Location)","Address","State","District","Pin Code","RO Type","Class Of Market","Highway No","Latitude","Longitude","Primary Mobile","Secondary Mobile","Email","Last Load","Sales Officer Name","Sales Officer Mobile","Sales Officer Email","DRSM Name","DRSM Mobile","DRSM Email"
"Maharashtra SO","GOA DO","Sangli West RSA","208001","OM AUTO CENTRE","KAMERI            -SANGLI","35TH MILE STONE KOLHAPUR PUNE,NH 4 KAMERI VILLAGE,KAMERI","Maharashtra","SANGLI","415403","RO B Site","D1","48","16.990411","74.263671","9689927525","0","omautocentre@gmail.com","30-JUN-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","234967","M/S.MATUSHRI KISAN SEVA KENDRA","SALGARE                    -SANGLI","S. NO. 131/1 GAT NO. 156 (P),AT SALGARE,SALGARE","Maharashtra","SANGLI","416418","KSK-B Recovery","E"," ","16.886711","74.924713","9764261508","8007105671","matushriksk@gmail.com","29-JUN-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","346357","P. R. Petroleum KSK","KAMERI            -SANGLI","Village- Vashi Taluka- Walwa,Dist- Sangli,Vashi","Maharashtra","SANGLI","415401","KSK-B Recovery","E"," ","16.960497","74.23735","8007930004","0","raj007hansraj@gmail.com","01-JUL-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","274491","SONHIRA PETROLEUM","WANGI                     SANGLI","C/O DR. PATANGRAO KADAM SONHIRA SAH,SAKHAR KARKHANA LTD.,WANGI","Maharashtra","SANGLI","415305","RO B Site","E"," ","17.222299","74.363751","8600600345","0","sonhirasakhar@yahoo.co.in","25-JUN-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","340696","SHIV SANGAM PETROLEUM","KOKRUD              -SANGLI","KOKRUD,TAL- SHIRALA,KOKRUD","Maharashtra","SANGLI","415405","RO A Site","D2","150","16.994934","73.982533","9820852991","0","omkarjadhav.hockey12@gmail.com","01-JUL-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","166514","Prathamesh Flying Station","ANKLI","At Ankli Dist. Sangli,At Ankli Dist. Sangli,Ankli","Maharashtra","SANGLI","416410","RO B Site","D2","75","16.813003","74.568037","9422408007","9673972111","spicepatil007@gmail.com","14-DEC-24","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","277363","SAI KISAN SEWA KENDRA","NAGTHANE                -SANGLI","GAT NO. 829,VILLGE NAGTHANE,NAGTHANE","Maharashtra","SANGLI","416313","KSK-B Recovery","E"," ","17.016801","74.403625","8275029849","9503387070","saikisan883@gmail.com","19-MAR-20","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","336638","UNNATI PETROLEUM","NAGTHANE                -SANGLI","ANKALKHOP,TAL: PALUS,ANKALKHOP","Maharashtra","SANGLI","416311","RO B Site","D2","151","17.010198","74.440638","9423392292","0","unnatipetroleum2021@gmail.com","30-JUN-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","356650","Subhira Petroleum","BALWADI PHATA     -SANGLI","Indian,Village- Kundal Tal- Palus,Kundal","Maharashtra","SANGLI","416309","RO B Site","D1","266","17.1119914","74.4059141","9890673001","0","rajendralad2012@gmail.com","02-JUL-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","378566","Panchshil Filling Station","KASEGAON                 -  SANGLI","INDIAN OIL DEALERS,GAT NO 1225/1/2/1 & 1224/1/2/1,Kasegaon","Maharashtra","SANGLI","415404","RO A Site-CorpusFund","D1"," ","17.142947","74.186732","9823469395","0","ashokdhende1972@gmail.com","30-JUN-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","258694","GAJRAJ PETROLEUM KSK","BALWADI PHATA     -SANGLI","GAT NO. 230 AT BALWADI PHATA,TAL. KHANAPUR,SANGLI","Maharashtra","SANGLI","416312","KSK-B Recovery","E"," ","17.140247","74.446405","8830430272","0","gajrajpetroleumksk@gmail.com","01-JUL-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","GOA DO","Sangli West RSA","324141","SHREERAJ PETROLEUM KSK","BEDAG                 -SANGLI","AT POST- BEDAG,TAL- MIRAJ,BEDAG","Maharashtra","SANGLI","416421","KSK-B Recovery","E"," ","16.798679","74.742502","7517555341","0","patilumesh140@gmail.com","02-JUL-26","Ajinkya Prasannakumar Pandit","919529698797","PANDITAP@INDIANOIL.IN","Madhurendra Krishna Pandey","919448289933","PANDEYMK@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","174541","JAY GANESH PETROLEUM","GAVHANWADI","INDIANOIL DEALERS,At Gavhanewadi,Gavhanewadi","Maharashtra","AHMADNAGAR","412210","RO B Site","D1","753F","18.842397","74.403152","9922491555","0","jayganeshpetroleum9999@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","279738","S R MOTE FUEL STATION","KHARWANDI VILLAGE   -AHMEDNAGAR","AT KHARWANDI,TALUKA NEWASA,KHARWANI","Maharashtra","AHMADNAGAR","414602","RO B Site","D1","753F","19.421554","74.900171","7588602994","0","srmotefuelstation@gmail.com","27-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","126078","A.B.PETROLEUM","TAKLI-MIYA          007208-AHMEDNAGAR","INDIAN OIL DEALERS,TAKLI-MIYA,AHMEDNAGAR","Maharashtra","AHMADNAGAR","413716","RO B Site","C"," ","19.451363","74.66686","9923766322","0","a_b_petroleum@yahoo.in","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","378372","ASHTAVINAYAK PETROLEUM","SHINGVE TUKAI       -AHMEDNAGAR","Indian Oil Petrol Pump,Gat No.782/2 Village Miri,MIRI","Maharashtra","AHMADNAGAR","414501","RO B Site","D2"," ","19.282725","74.954482","9763418205","0","ashtavinayak183@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","289411","HARIDAS PETROLEUM","SUPE                000616-PUNE","GAT NO 640/2,VILLAGE SUPA,SUPA","Maharashtra","AHMADNAGAR","414301","RO B Site","D1","753F","18.965329","74.54758","9423789331","0","deepakpawar691@gmail.com","26-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","227265","AMRUTTARA KISAN SEVA KENDRA","SALABATPUR           -AHMEDNAGAR","GUT NO. 57/3 PLOT NO. 1 & 2,SALABATPUR,SALABATPUR","Maharashtra","AHMADNAGAR","414603","KSK-B Recovery","E"," ","19.546085","75.045113","9822044430","0","amruttara@yahoo.in","23-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","372758","PAWAR AND SITAI FUEL","SHEKATE KHURD (OML)     -AHMADNAGAR","PAWAR AND SITAI FUEL,GAT NO.315/1 VILL- HATGAON,HATGAON","Maharashtra","AHMADNAGAR","414503","RO B Site","D1"," ","19.3411042","75.4705482","9823051720","0","nandanpawar4199@gmail.com","27-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","205829","PANCHARATNA PETROLEUM","GHODEGAON           3268 PUNE","INDIANOIL DEALERS GUT NO. 21/5,VILLAGE GODEGAON TAL: NEWASA,GODEGAON","Maharashtra","AHMADNAGAR","414607","RO B Site","D1","753F","19.35417","74.880271","9689923900","0","ebshete555@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","344146","JAGDAMBA KISAN SEVA KENDRA","SALABATPUR           -AHMEDNAGAR","GAT NO.-70/3,VILLAGE SHIRASGAON,SHIRASGAON","Maharashtra","AHMADNAGAR","414603","KSK-B Recovery","E"," ","19.546912","75.109518","9922348333","0","NPAYGHAN87@GMAIL.COM","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","278696","KAKA TAMBE PETROLEUM","DHAMORI            -AHMEDNAGAR","124/2 VILLAGE DHAMORI,TALUKA RAHURI,DHAMORI","Maharashtra","AHMADNAGAR","413704","RO B Site","D1","160","19.302789","74.657555","9130025929","0","kaka.tambe.petroleum@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","283735","LAKSHMIPATI ENTERPRISES","NEWASA BUDRAK               -AHMADNAGAR","S NO 751,MAUJE NEWASA BUDRUK,NEWASA","Maharashtra","AHMADNAGAR","414505","RO B Site","D2","44","19.577731","74.897076","7038405634","0","babapatare@gmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","192171","JADHAV PETROLEUM","AHMEDNAGAR          000008-AHMEDNAGAR","INDIANOIL DEALERS JADHAV MALA,HOUSE NO 577WARD No 12/A ,AHMEDANAGAR","Maharashtra","AHMADNAGAR","414001","RO B Site","C","222","19.095489","74.719378","9822066714","9822684949","uddhavacademy@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","328581","MILESTONE FUEL STATION","KAMARGAON           -AHMEDNAGAR","GAT NO.381/2 VILLAGE KAMARGAON,TALUKA AHMEDNAGAR,KAMARGAON","Maharashtra","AHMADNAGAR","414005","RO B Site","D1","753F","19.00762","74.5963","9420801801","0","milestonefuelstation@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","192252","RAJPUT AUTO","KHADKA PHATA","GAT NO. 132 PUNE-NAGAR SH-60,VILL KHADKA PHATA,KHADKA PHATA","Maharashtra","AHMADNAGAR","414603","RO B Site","D1","753F","19.554277","74.980759","9823331000","0","rajeshlalit2012@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","273926","TAMBE & SONS KSK","UMBRE               -AHMEDNAGAR","GAT NO 543/1,VILLAGE UMBARE,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414105","RO A Site","D1","160C","19.370442","74.705375","9604409251","7571901555","tambeandsons14@gmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","251092","MAHESH HIGHWAY SERVICES","NIMBALAT               -AHMEDNAGAR","GUT NO. 170/2,AT VILLAGE NIMBALAK,NIMBALAK","Maharashtra","AHMADNAGAR","414001","RO B Site","D2","160","19.181938","74.681961","9850950005","0","adv.dokeprasad@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","384143","GURU PETROLEUM","HANDINIMGAON               -AHMEDNAGAR","Indian Oil Petrol Pump,Gat No.345/1/A Village Mali Chinch,MALI CHINCHORE","Maharashtra","PUNE","414602","RO A Site-CorpusFund","D1","753F","19.46913205","74.92628850","9921025377","0","gurupetroleum100@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","356386","BALAMBIKA PETROL STATION","SHEKATE KHURD (OML)     -AHMADNAGAR","Indian Oil Petrol Pump,Gat No.89 Balamtakali,BALAMMTAKALI","Maharashtra","AHMADNAGAR","414504","RO B Site","D2","50","19.2985","75.4789","7720803806","0","rrajpure62@gmail.com","24-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","354967","POLESTAR FUEL STATION","DHAMORI            -AHMEDNAGAR","Indian Oil Petrol Pump,S.NO.12(11)/I/I(PART),NANDGAON","Maharashtra","AHMADNAGAR","414111","RO A Site","D1","160","19.288713","74.660351","9011102111","0","abhijeetdhapatkar@gmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","241522","SIMRATMAL KUNDANMAL & SONS","CHAS                  -PUNE","INDIAN OIL DEALERS,GUT NO. 218/PT VILLAGE CHAS,CHAS","Maharashtra","AHMADNAGAR","414005","RO B Site","D1","753F","19.039862","74.660833","9405901111","0","simratmalkundanmal@gmail.com","04-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","206324","RAJ PETROLEUM","SHENDI               -AURANGABAD","INDIANOIL DEALERS,GUT NO. 131/1/1 SHENDI SH-60,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414001","RO B Site","D1","753F","19.169704","74.765292","9822110700","0","rajpetrolium@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","280994","SUBHODINI PETROLEUM","VILAD               -AHMEDNAGAR","S. NO. 136/2/2,VILLAGE VILAD,VILAD","Maharashtra","AHMADNAGAR","414111","RO B Site","D1","160","19.214867","74.678446","9890444515","0","vaisankale@gmail.com","27-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","354271","SHREE TUKARAM PETROLEUM","MANJRI                       -AHMEDNAGAR","Indian Oil Petrol Pump,Gat No-2/2 Village Tamaswadi,TAMASWADI","Maharashtra","AHMADNAGAR","425111","KSK-B Recovery","E"," ","19.475908","74.870646","9730262626","0","shreetukarampetroleum1082@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","266517","PATIL PETROLEUM KSK","MANJRI                       -AHMEDNAGAR","VILL - MANJRI TALUKA - RAHURI,DISTT - AHMADNAGAR,MANJRI","Maharashtra","AHMADNAGAR","413705","KSK-B Recovery","E"," ","19.483869","74.803765","9762266401","0","patilpetroleum2013@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","216281","SIDDHI FUELS","DHANGARWADI            -AHMEDNAGAR","INDIANOIL DEALERS Gat no. 78/4, (part)VILLAGE - DHANGARWADI,DHANGARWADI","Maharashtra","AHMADNAGAR","414001","RO A Site","D1","753F","19.192049","74.774185","9822355666","0","kshetresarang@gmail.com","22-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","381116","SHIV GOURANNSH PETROLEUM","NIMBALAT               -AHMEDNAGAR","IOCL Dealer,Gat No. 173 Village: Nimblak,Ahmednagar","Maharashtra","AHMADNAGAR","414111","RO B Site","D1","160","19.1773371","74.6794062","9850217000","0","shivgourannshpetroleum@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","323650","K G PETROLEUM","SHINGVE TUKAI       -AHMEDNAGAR","PLOT NO.P-30 VILLAGE SHINGAVE TUKA,GHODEGAON NEWASA MIDC,SHINGAVE TUKAI","Maharashtra","AHMADNAGAR","414105","RO B Site","D1","753F","19.297681","74.851600","9326316763","0","zotingsb444@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","126087","DAULAT SERVICE STATION","SUPE                000616-PUNE","INDIAN OIL DEALERS,PUNE-NAGAR ROAD SUPA,SUPA","Maharashtra","AHMADNAGAR","414301","RO B Site","D1","753F","18.963976","74.544279","9822354899","9850115999","abhijeet.pathare@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","234958","OM MANGAL SHANTI PETROLEUM","DHANGARWADI            -AHMEDNAGAR","INDIAN OIL DEALERS,GUT NO. 4/1A/2,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414606","RO B Site","D1","753F","19.197451","74.780869","9607224224","0","gulave.vishnu@gmail.com","07-APR-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","197680","LOKNETE MARUTRAO GHULE PATIL DNYANE","BHENDE              001585-AHMEDNAGAR","SAHAKARI SAKHAR KARKHANA LIMITED,GAT NO. 331/2 BHENDE(BK.),AHMEDNAGAR","Maharashtra","AHMADNAGAR","414009","RO B Site","D2","44","19.454885","75.033137","9881404123","0","dsskltd@gmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","162509","Om Matoshri Petroleum","MANIKNAGAR","INDIANOIL DEALERS,At Maniknagar,Ahmednagar","Maharashtra","AHMADNAGAR","414001","RO A Site","C"," ","19.078857","74.729674","7350564848","0","om_matoshri@rediffmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","126337","PUNJAB AUTO SERVICES","KEDGAON             000342-PUNE","INDIAN OIL DEALERS,KEDGAON,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414001","RO A Site","D1","753F","19.058093","74.6982","9960666666","9623315555","punjabautoservicekedgaon@gmail.com","30-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","362531","SRI BALASAHEB GADILKAR PETROLEUM","WAGHUNDE BK             -AHMEDNAGAR","GAT NO-231 WAGHUNDE BK.,TALUKA- PARNER,Ahmednagar","Maharashtra","AHMADNAGAR","414301","RO B Site","D1","753F","18.939531","74.501493","9270147377","0","362531sri@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","343267","TRIRATNA PETROLEUM","SHEKATE KHURD (OML)     -AHMADNAGAR","GAT NO-2/1,VILLAGE SHEKATE KHURD,SHEKATE KHURD","Maharashtra","AHMADNAGAR","414502","RO B Site","D1","752E","19.240396","75.436808","8329638363","0","sopanandhale555@gmail.com","29-JUN-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","198744","VARAD PETROLEUM KISAN SEVA KENDRA","MANORI EX AKOLNER            -AHMEDNAGAR","INDIANOIL DEALERS,""GAT NO. 416/1 AT VILL. MANORI"",AHMEDNAGAR","Maharashtra","AHMADNAGAR","415213","KSK-B Recovery","E"," ","19.444903","74.741329","8805427171","0","varadksk@gmail.com","02-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","230276","ROHAN PETROLEUM","BHATKUDGAON      -AHMEDNAGAR","INDIAN OIL DEALER,SUREY N. 724/2 BHATKUDGAON,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414502","RO B Site","D2","44","19.401995","75.13784","9423162940","0","rohanlande@rediffmail.com","13-MAR-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","126091","FRIENDS SERVICE STATION","AHMEDNAGAR          000008-AHMEDNAGAR","INDIAN OIL DEALERS,KOTLA ROAD,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414001","RO A Site","C"," ","19.102178","74.739744","9403376400","9822036190","harish.abbottt@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar East RSA","202494","GAJANAN KRIPA PETROLEUM","WAGHUNDE BK             -AHMEDNAGAR","GUT NO. 218/1 SH-60NAGAR PUNE RD,NEAR GANESH TYRE RETREADERS,WAGHUNDE BK. AHMADNAGAR","Maharashtra","AHMADNAGAR","414301","RO B Site","D1","753F","18.936105","74.497556","9970465300","0","gajanankrupa.petroleum@gmail.com","01-JUL-26","Ashwini Yadav","919175584469","YADAVA15@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
